conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1943272127429513260,Thu Jul 10 11:32:34 +0000 2025,0,Logika jungkir balik. Ijazah asli gak ditunjukkan ke publik tapi publik disuruh diam. Tak profesional!!!. Hanya tunjukkan arogansi kekuasaan,1943272127429513260,,,in,,0,0,0,https://x.com/undefined/status/1943272127429513260,1839250193721733121,
1943268659293770060,Thu Jul 10 11:32:13 +0000 2025,0,@hey_kama sedih bgt pengen kerja tp ijazah masih ditahan ,1943272041249149419,,hey_kama,in,,0,0,0,https://x.com/undefined/status/1943272041249149419,1609895565520949250,
1943128894581936244,Thu Jul 10 11:31:52 +0000 2025,0,@anfarizzat Cuma tinggal nunjukin ijazah asli aj ngejelimet amat woyyy,1943271953068101640,,anfarizzat,in,,0,0,0,https://x.com/undefined/status/1943271953068101640,820916849650995200,
1943271871576969356,Thu Jul 10 11:31:33 +0000 2025,0,cantik juga tanggal ijazah gue https://t.co/aP4GNiYRTV,1943271871576969356,https://pbs.twimg.com/media/GvfjeDWbsAA7chQ.jpg,,in,,0,1,0,https://x.com/undefined/status/1943271871576969356,1258361111612514305,
1943270594671517724,Thu Jul 10 11:31:29 +0000 2025,2,@tvOneNews Kasus ijazah jokowi sbtlnya tdk rumit. ..yg merumitkannya adalah jokowi .,1943271855789613232,,tvOneNews,in,,0,0,0,https://x.com/undefined/status/1943271855789613232,1800951429152243713,
1943134871016112467,Thu Jul 10 11:31:05 +0000 2025,0,@worksfess 1 sih karena bisa rawat ibu. yaaah walaupun tahan ijazah.,1943271757714239750,,worksfess,in,,0,0,0,https://x.com/undefined/status/1943271757714239750,717941004,
1943271514842735032,Thu Jul 10 11:30:08 +0000 2025,1,GUGUR Gugatan Ijazah Jokowi https://t.co/wHpfIE9iSh via @tribunnews,1943271514842735032,,,in,,0,0,0,https://x.com/undefined/status/1943271514842735032,142305302,
1943271273754402831,Thu Jul 10 11:29:10 +0000 2025,0,Rakyat sudah bosen ditipu bekas presiden ke-7... Dia jagonya tipu2 Rakyat juga gak percaya kalo dia punya Ijazah UGM asli Sekali menipu maka dia selamanya akan menipu Kabeh menungsa bakal ngundhuh Wohing Pakarti,1943271273754402831,,,in,,0,0,0,https://x.com/undefined/status/1943271273754402831,1548874746083053569,
1943271262031351851,Thu Jul 10 11:29:07 +0000 2025,0,Ijazah itu tidak berdiri sendiri kecuali kelen menganggap ia NABI.,1943271262031351851,,,in,,0,1,0,https://x.com/undefined/status/1943271262031351851,1719423265398247424,
1943208489922486428,Thu Jul 10 11:28:46 +0000 2025,0,@DedynurPalakka Ijazah itu tidak berdiri sendiri kecuali kelen menganggap ia NABI.,1943271172973695139,,DedynurPalakka,in,,0,0,0,https://x.com/undefined/status/1943271172973695139,1719423265398247424,
1943271154216788042,Thu Jul 10 11:28:42 +0000 2025,2,contoh pemimpin ijazah asli &amp; berwibawa https://t.co/5sA6JWPwVO,1943271154216788042,https://pbs.twimg.com/media/Gvfi0EVbsAAfK8X.jpg,,in,,0,0,0,https://x.com/undefined/status/1943271154216788042,1621455977425039362,
1942615274395689238,Thu Jul 10 11:28:40 +0000 2025,0,@ysfwifee @Mdy_Asmara1701 Konteks komentar di atas itu adalah sudah sarjana tapi ga bisa memanfaatkan ijazah dan kepintarannya untuk mendapatkan penghasilan yg layak sesuai pendidikannya.. lalu ngapain sekolah dr SD sampai Kuliah kalau ujungnya yg penting kerja kasihan ortu yg sudah keluarin biaya.,1943271147107201267,,ysfwifee,in,,0,0,0,https://x.com/undefined/status/1943271147107201267,1870246581565616128,
1943271060566348125,Thu Jul 10 11:28:19 +0000 2025,0, IJAZAH PALSU JOKOWI FUFUFAFA IRIANA BETUL BETUL BETUL BETUL IJAZAH PALSU https://t.co/OJDMjyH2W5,1943271060566348125,,,in,,0,0,0,https://x.com/undefined/status/1943271060566348125,1904189155141419008,
1943270842928107598,Thu Jul 10 11:27:27 +0000 2025,3,Yaquin Haquol Yaquin Kepolisian Repablik Of Indonesia pun sebenarnya percaya kalau ijazah @jokowi itu palsu tapi karena sudah terbebani jasa Jokowi yang sangat besar jadinya kasus mudah dibuat ribet dan bertele tele ya nggak @DivHumas_Polri @prabowo @SBYudhoyono @ListyoSigitP,1943270842928107598,,,in,,0,0,1,https://x.com/undefined/status/1943270842928107598,2518915579,
1942570600469258381,Thu Jul 10 11:27:13 +0000 2025,0,@04_zainal Kasihan ya Masih banyak rakyat goblok yang percaya ada ijazah palsu jokowi.hanya karena congor rismon Dan roysuryo,1943270783553540336,,04_zainal,in,,0,1,0,https://x.com/undefined/status/1943270783553540336,1711944920049864704,
1943209978669732065,Thu Jul 10 11:27:13 +0000 2025,0,@msaid_didu Pengacara oon Loe tunjukkin dulu ijazah aslinya baru loe bisa klaim Roy cs gagal Kalo ngelawak yg lucu ya ....,1943270780940489175,,msaid_didu,in,,0,0,0,https://x.com/undefined/status/1943270780940489175,1340634597919363072,
1943270640833958372,Thu Jul 10 11:26:39 +0000 2025,0,Klo memang ijazah nya asli knp takut utk publikasikan itu hal yg sederhana aja kok apapun alasannya klo ga berani publikasikan berarti ga punya yg asli,1943270640833958372,,,in,,0,0,0,https://x.com/undefined/status/1943270640833958372,1422133217977454593,
1943270594671517724,Thu Jul 10 11:26:28 +0000 2025,34,Komjen Pol. Ito: Publik Bingung dengan Rumitnya Kasus Ijazah Jokowi https://t.co/5pmA8axpQR,1943270594671517724,https://pbs.twimg.com/media/GvfiTDSakAMLRBQ.jpg,,in,,2,17,15,https://x.com/undefined/status/1943270594671517724,55507370,
1943270489763516726,Thu Jul 10 11:26:03 +0000 2025,5,Yang bisa membuktikan asli atau palsu ijazah Jokowi hanya pengadilan sepanjang belum ditunjukkan kepublik maka diduga palsu https://t.co/bNJ6du6IEB,1943270489763516726,https://pbs.twimg.com/ext_tw_video_thumb/1943270443089301506/pu/img/t1X-dmCvsAipZtW9.jpg,,in,,0,0,1,https://x.com/undefined/status/1943270489763516726,802412891961888768,
1943204560199102720,Thu Jul 10 11:25:46 +0000 2025,0,@DS_yantie Apa bedanya dengan Ijazah...nikak diperiksa karena memang wujudnya GHOIB. Bahkan kalau setan ditanyapun mereka tak akan bisa menunjukan saking GHOIBnya,1943270418317492681,,DS_yantie,in,,0,0,0,https://x.com/undefined/status/1943270418317492681,1903089951207759872,
1943270399304962106,Thu Jul 10 11:25:42 +0000 2025,27,Soal Kasus Ijazah Jokowi Kompolnas Minta Penyidik Tidak Berat Sebelah https://t.co/o0DRbDue5R,1943270399304962106,https://pbs.twimg.com/media/GvfiHmUasAA6sEd.jpg,,in,,2,8,18,https://x.com/undefined/status/1943270399304962106,55507370,
1943270141657256327,Thu Jul 10 11:24:40 +0000 2025,1,Pakar Hukum Pidana: Kasus Ijazah Jokowi Tidak Akan Berakhir Karena... https://t.co/uAwUOSvzM7,1943270141657256327,https://pbs.twimg.com/media/Gvfh4e_aMAAlzvc.jpg,,in,,0,2,2,https://x.com/undefined/status/1943270141657256327,55507370,
1943270036459917783,Thu Jul 10 11:24:15 +0000 2025,0,Foto Ijazah Jokowi Dinilai Tak Cocok Roy Suryo: Lebih Mirip Dumatno https://t.co/0bOmcoHhPN,1943270036459917783,,,in,,0,0,0,https://x.com/undefined/status/1943270036459917783,1238486702550728706,
1943161077291716763,Thu Jul 10 11:23:42 +0000 2025,0,@anoyweirdie aku semuanya nyamain ijazah terakhir haha,1943269896764146045,,anoyweirdie,in,,0,0,0,https://x.com/undefined/status/1943269896764146045,1467181458032717826,
1928050889652326647,Thu Jul 10 11:22:49 +0000 2025,0,@masagus56557279 @Hayacbusa Mjb kak ini beneran bisa yaa kejar paket c walaupun udah ada ijazah??,1943269676014014500,,masagus56557279,in,,0,0,0,https://x.com/undefined/status/1943269676014014500,1531635460031668225,
1943107864106799241,Thu Jul 10 11:22:32 +0000 2025,0,@abu_waras Sdh pasti tdk akan ditunjukin tuh itu ijazah wong palsu,1943269604517925125,,abu_waras,in,,0,0,0,https://x.com/undefined/status/1943269604517925125,1480841960751448066,
1943269597161099315,Thu Jul 10 11:22:30 +0000 2025,22,Roy Suryo Beberkan Analisis soal Ijazah Jokowi: 99 9% Palsu https://t.co/YKwnKONAbI,1943269597161099315,https://pbs.twimg.com/media/GvfhZAbakAILaoI.jpg,,in,,2,4,7,https://x.com/undefined/status/1943269597161099315,55507370,
1943269594745180545,Thu Jul 10 11:22:30 +0000 2025,5,Satu2nya cara menghentikan Dokter Tifa cs dan membuatnya malu karena tuduhannya keliru hanyalah menunjukkan ijazah aslinya. Se-asli2 nya. Di semua tempat. Bisa kan pak joko?,1943269594745180545,,,in,,0,0,0,https://x.com/undefined/status/1943269594745180545,1294054513066688512,
1942744460066263304,Thu Jul 10 11:22:25 +0000 2025,0,@jackcfrost Ada juga uu baru hakim dilarang tunjukkan ijazah asli jokowi secara fisik kalau ijazah itu tidak ada.,1943269575694651633,,jackcfrost,in,,0,0,0,https://x.com/undefined/status/1943269575694651633,1827141112685051904,
1943191952100593772,Thu Jul 10 11:21:49 +0000 2025,1,@mulanbilqis Polisi mustinya sadar ketika ada warga negara mempertanyakan ijazah Jokowi asli atau palsu karena 10 tahun Jokowi dibiayai uang pajak kita dia mengelola anggaran ribuan trilyun ya wajar kan ya..? Tinggal tunjukin klo punya Kecuali Jokowi seorang penjaja topeng menyet keliling,1943269422115779036,,mulanbilqis,in,,0,0,0,https://x.com/undefined/status/1943269422115779036,1383835282462576646,
1942942568595198086,Thu Jul 10 11:21:45 +0000 2025,0,@Alfakir2770 @OposisiCerdas lanjutkan pak sampai ijazah aslinya diserahkan ke polisi dan diteliti oleh ahli independen,1943269405833728084,,Alfakir2770,in,,0,0,0,https://x.com/undefined/status/1943269405833728084,1830289805621821440,
1942835831783538694,Thu Jul 10 11:21:25 +0000 2025,0,@arifbalikpapan1 Apa yg mau ditunjukin? Emang punya ijazah dia? Awokawokawok .. sudaah tapi beluuum,1943269323776381266,,arifbalikpapan1,in,,0,0,0,https://x.com/undefined/status/1943269323776381266,3314042862,
1943269200912617801,Thu Jul 10 11:20:56 +0000 2025,78,Gugatan Ijazah Palsu Jokowi Gugur PN Solo Nyatakan Tak Berwenang Mengadili Baca di: https://t.co/BoVpduh8On https://t.co/avEbyGNH87,1943269200912617801,https://pbs.twimg.com/media/Gvfg8YfWEAAZFaG.jpg,,in,,15,77,25,https://x.com/undefined/status/1943269200912617801,23343960,
1943212997545201702,Thu Jul 10 11:19:54 +0000 2025,0,@bangherwin Pendapat gw isu lain sperti raja ampat gibran menteri mafia PIK2 dll. itu msih kalah dengan ijazah palsu jokowi karena JOKOWI ADALAH MAIN VILLAIN jadi yang perlu diserang terus adalah dia. #ViralBasedPolicy #kamibersamadoktertifa #JusticeForTomLembong #MakzulkanGibranUtkNKRI,1943268941696242096,,bangherwin,in,,0,1,0,https://x.com/undefined/status/1943268941696242096,1600015543062659072,
1943268869558374445,Thu Jul 10 11:19:37 +0000 2025,0,PN Solo Kabulkan Eksepsi Jokowi Gugatan yang Dilayangkan TIPU UGM soal Ijazah Jokowi Gugur https://t.co/arcTv3EzuH via @tribunnews,1943268869558374445,,,in,,0,0,0,https://x.com/undefined/status/1943268869558374445,142305302,
1942835831783538694,Thu Jul 10 11:19:30 +0000 2025,0,@arifbalikpapan1 Ribet amat timbang nunjukin ijazah nya .,1943268840332534119,,arifbalikpapan1,in,,0,0,0,https://x.com/undefined/status/1943268840332534119,1376505001091026946,
1942835831783538694,Thu Jul 10 11:18:36 +0000 2025,0,@ca321abbd90a434 @arifbalikpapan1 Buktinya apa coba .. ijsahkan . Yg selama ini gak mau mnunjukan . Makanya Roy Suryo cs gentayangan ksana ksini untuk memastikan itu semua . Dan semua sudah trjawab . Kalo ijasah itu asli palsu Jokowi tidak punya ijazah dg alibi Jokowi tidak bisa mnunjuknya Jokowi KO MAMPUS,1943268612468543565,,ca321abbd90a434,in,,0,0,0,https://x.com/undefined/status/1943268612468543565,1685201132296237057,
1943156894178382134,Thu Jul 10 11:18:29 +0000 2025,1,@RagilSemar Pembuktian keaslian cuma lewat narasi bukan dng memperlihatkan ijazah nya yg katanya asli,1943268585595637914,,RagilSemar,in,,0,0,0,https://x.com/undefined/status/1943268585595637914,1676837343612002304,
1943191356022886874,Thu Jul 10 11:17:46 +0000 2025,0,@brigitta_hadid @great_fleet Emang anaknya perlu sekolah? Tinggal beli ijazah ,1943268403319566339,,brigitta_hadid,in,,0,0,0,https://x.com/undefined/status/1943268403319566339,40634549,
1942835831783538694,Thu Jul 10 11:17:45 +0000 2025,0,@arifbalikpapan1 TERMUL bilang apa pentingnya nunjukin ijazah lha kalau punya ijazah asli 'apa susahnya' nunjukin... gak berani nunjukin karena ada apa² nya,1943268400207425941,,arifbalikpapan1,in,,0,0,0,https://x.com/undefined/status/1943268400207425941,717700224450310145,
1942942568595198086,Thu Jul 10 11:16:40 +0000 2025,0,@OposisiCerdas pengacara Joko Widodo tolong sportif jangan asbun buktikan tuduhan itu di pengadilan dgn menyerahkan ijazah asli Joko Widodo untuk diperiksa oleh lembaga independen,1943268127594152172,,OposisiCerdas,in,,0,0,0,https://x.com/undefined/status/1943268127594152172,1830289805621821440,
1943234460566397174,Thu Jul 10 11:16:12 +0000 2025,0,@snaccysan lebih baik bawa ijazah deh kalau kamu udah dapet krn ada ketentuan pakai PAS foto atau minta skl tp versi ada PAS foto nyaa,1943268011118596113,,snaccysan,in,,0,1,0,https://x.com/undefined/status/1943268011118596113,1820723173874413568,
1943208489922486428,Thu Jul 10 11:16:07 +0000 2025,0,@DedynurPalakka Bukti permulaan sudah cukup Dari mulai skripsi dan pak Kasmojeo yang di catut sebagai dosen pembimbing ternyata mem bantah. Kalau memang punya yg ASLI Ijazah itu hanya di pegang pemilik. Jika orang lain yg di minta membuktikan kiamat kurang 2 hari juga gak bakal bisa.,1943267990201422089,,DedynurPalakka,in,,0,1,0,https://x.com/undefined/status/1943267990201422089,1719423265398247424,
1942989740157862356,Thu Jul 10 11:15:32 +0000 2025,1,@kusuma12197 @SianiparRismon Mencoba menelisik: ijazahnya asli tapi kemungkinan hilang setelah membaca situasi hingga berlarut2 spt ini. Yang dianalisis selama ini bisa jd ijazah yg dibuat di pasar pramuka bukan yg asli.,1943267842528535015,,kusuma12197,in,,0,1,0,https://x.com/undefined/status/1943267842528535015,1829770336428249088,
1943265674169848160,Thu Jul 10 11:14:03 +0000 2025,0,@kailovies di tv dari berita lain selanjutnya berita ijazah hadehh,1943267468518310305,,kailovies,in,,0,0,0,https://x.com/undefined/status/1943267468518310305,1794372534802247680,
1943152480759742855,Thu Jul 10 11:13:44 +0000 2025,0,@tvOneNews IJAZAH ASLINYA MANA KONTOL,1943267391124967499,,tvOneNews,in,,0,0,0,https://x.com/undefined/status/1943267391124967499,1475363138946015234,
1943267324040982562,Thu Jul 10 11:13:28 +0000 2025,0,IJAZAH ADEK GUE JELEK BGT KERTAS DOANG KOCAK,1943267324040982562,,,in,,0,0,0,https://x.com/undefined/status/1943267324040982562,1875815399343964160,
1943265987199144075,Thu Jul 10 11:08:10 +0000 2025,0,Berkas yang dibawa seperti berkas lamaran kerja pada umumnya (surat lamaran curriculum vitae fotocopy ijazah pendidikan terakhir fotocopy KTP dan KK pas foto terbaru 3x4 atau 4x6). Pelamar akan langsung diwawancara singkat.,1943265990181294589,,RumahLoker_Mks,in,,0,1,0,https://x.com/undefined/status/1943265990181294589,827441108191883264,
1943265943486107691,Thu Jul 10 11:07:59 +0000 2025,1,Kalau setiap diadakan pertemukan kedua belah pihak Jokowi selalu absen berarti sebagai rakyat saya bilang memang jokowi tidak punya ijazah asli UGM,1943265943486107691,,,in,,0,0,0,https://x.com/undefined/status/1943265943486107691,1100445057788702720,
1943265894358225098,Thu Jul 10 11:07:48 +0000 2025,0,Duit Bro... Duit Duit yg bikin BUDEG SEMUA MAHLUK. KASUS IJAZAH DI TUKANG T IPU AJA SAMPAI SEKARANG ADEM AYEM SEMUA KUPING MENDADAK BUDEG ANGGOTA DPR APARAT ULAMA ADVOKAT PREEETTTT..,1943265894358225098,,,in,,0,0,0,https://x.com/undefined/status/1943265894358225098,1482221598254202880,
1943265745657565215,Thu Jul 10 11:07:12 +0000 2025,0,bapak ku tiap hari selalu memutar video tntng ijazah palsunya pak jokowi bejirrr DENGN VOLUME YNG SNGAT KERASSS FAKK,1943265745657565215,,,in,,0,0,0,https://x.com/undefined/status/1943265745657565215,1864576379775537153,
1943265674169848160,Thu Jul 10 11:06:55 +0000 2025,0,berita ijazah kagak ada abis-abisnya. tinggal bilang asli atau palsunya doang apa susahnya coba -_-,1943265674169848160,,,in,,0,3,0,https://x.com/undefined/status/1943265674169848160,1794372534802247680,
1943265640640331825,Thu Jul 10 11:06:47 +0000 2025,3,bosen bat gw masih pada bahas ijazah kangkayu aja kagak ada ujungnya,1943265640640331825,,,in,,0,1,0,https://x.com/undefined/status/1943265640640331825,447896859,
1943265539192987674,Thu Jul 10 11:06:23 +0000 2025,9,Gw yang denial!! Elu beri satu bukti saja kalo ijazah Jokowi itu asli!,1943265539192987674,,,in,,0,2,3,https://x.com/undefined/status/1943265539192987674,975389335775199232,
1943261184381325618,Thu Jul 10 11:06:13 +0000 2025,1,@Muslim_AntiPKI9 Ada dua yang tdk bisa di lihat dan di Poto tapi bisa di dengar : 1. Ketut cuma ada suara dan bau . 2. Ijazah doi katanya ada dan asli . ,1943265496939532514,,Muslim_AntiPKI9,in,,0,0,2,https://x.com/undefined/status/1943265496939532514,1683824434749267969,
1943265397287064024,Thu Jul 10 11:05:49 +0000 2025,0,Gelar Perkara Khusus Ijazah Jokowi Nilai D Jadi Pembahasan https://t.co/Ur5z0ot8zN,1943265397287064024,,,in,,0,0,0,https://x.com/undefined/status/1943265397287064024,388190238,
1942854190143021105,Thu Jul 10 11:05:14 +0000 2025,0,@WatchmenID kayaknya belum beres ngurus ijazah ,1943265251606380932,,WatchmenID,in,,0,0,0,https://x.com/undefined/status/1943265251606380932,1293857813798588417,
1943264960865542226,Thu Jul 10 11:04:05 +0000 2025,0,Kompolnas Ungkap Apa Saja yang Terjadi saat Gelar Perkara Khusus Ijazah ... https://t.co/dE4bqX78Oi via @YouTube,1943264960865542226,,,in,,0,0,0,https://x.com/undefined/status/1943264960865542226,349736811,
1942905402297094533,Thu Jul 10 11:03:53 +0000 2025,0,@geloraco Sudah menyerah nih Cecunguk cecunguk Jokowi... Sudahlah kibarkan bendera putih dan mengaku saja bahwa ijazah tsb palsu.,1943264912362672483,,geloraco,in,,0,0,0,https://x.com/undefined/status/1943264912362672483,2331235970,
1943128894581936244,Thu Jul 10 11:03:35 +0000 2025,0,@anfarizzat Jangan.Terus dimunculkan sampai ijazah asli muncul kepermukaan .,1943264835296428261,,anfarizzat,in,,0,0,0,https://x.com/undefined/status/1943264835296428261,1697954238708764672,
1942944327283753086,Thu Jul 10 11:03:15 +0000 2025,0,@democrazymedia buset. tinggal unjukin ijazah asli. gampang bangettt. aku klo disuruh unjukin ijazah FE UNPAD ku.. bisa banget. bangga malah tp krn cuma ibu rumahtgga.. gk ada yg tanya. ,1943264749384536463,,democrazymedia,in,,0,0,0,https://x.com/undefined/status/1943264749384536463,1411946970030084098,
1943082398112985552,Thu Jul 10 11:01:45 +0000 2025,0,@AiraNtieReal Gas pol ijazah palsu jokowi sampai hari kiamat .rakyat 280 juta mendukungmu wahai para tokoh sang pencerah .ingat ini fakta nyata kepolisian itu milik jokowi bukan milik rakyat 280 juta .salam pramuka prok prok prok.,1943264375688826892,,AiraNtieReal,in,,0,0,0,https://x.com/undefined/status/1943264375688826892,1885190218791477251,
1943264354914439554,Thu Jul 10 11:01:40 +0000 2025,1,Yakup Hasibuan Berharap Gelar Perkara Ijazah Palsu Jokowi Tutup Polemik https://t.co/y7YmUnB0oi,1943264354914439554,,,in,,0,0,0,https://x.com/undefined/status/1943264354914439554,388190238,
1943224338032873507,Thu Jul 10 11:01:17 +0000 2025,2,@MariaAlkaff_ @EmbunFajar90 Kadang2 masalah ijazah jokowi ini seperti belajar tolol dan idiot! gak tahunya mahal juga..sama dengan belajar biar paham akan ilmu dunia. Jelas sekali bisa di baca..ijazah itu asli atau palsu..itu barang kelihatan. masalahnya cuman SATU soal ini! MALU KETAHUAN gak ada yg lain!,1943264258239905861,,MariaAlkaff_,in,,0,1,1,https://x.com/undefined/status/1943264258239905861,1923192764113747968,
1943263947106455637,Thu Jul 10 11:00:03 +0000 2025,0,Wakil Ketua TPUA Rizal Fadillah menuding Brigjen Pol Djuhandhani lakukan obstruction of justice usai menyatakan ijazah Jokowi asli. TPUA pun meminta Kadiv Propam Irjen Abdul Karim turun tangan. Siapa Irjen Abdul Karim dan bagaimana rekam jejaknya? https://t.co/WVwNwyJsEt,1943263947106455637,,,in,,0,0,0,https://x.com/undefined/status/1943263947106455637,1115596135287025664,
1943263933906792837,Thu Jul 10 11:00:00 +0000 2025,0,Pakar Telematika Roy Suryo mendatangi Polda Metro Jaya pada Rabu 9 Juli 2025 dengan membawa bukti-bukti tuduhan ijazah Jokowi palsu. https://t.co/8PLFo6QYOD #suaramerdeka #ijazah #hasilpenelitian #ijazahjokowi #roysuryo #ahlidigitalforensik #poldametrojaya https://t.co/SG0zQzsptp,1943263933906792837,https://pbs.twimg.com/media/GvfN2GkXcAAzymA.jpg,,in,,0,0,0,https://x.com/undefined/status/1943263933906792837,219527452,
1943210757023527174,Thu Jul 10 10:59:47 +0000 2025,1,@yaniarsim Sebaliknya orang jahat pemalsu ijazah dan pembohong jadi pemimpin,1943263877799776659,,yaniarsim,in,,0,0,0,https://x.com/undefined/status/1943263877799776659,1694711483811426304,
1942963484532318686,Thu Jul 10 10:59:14 +0000 2025,0,@tham878 Segera tuntas perkara ijazah yg di tuduh palsu,1943263740398276731,,tham878,in,,0,0,0,https://x.com/undefined/status/1943263740398276731,1819051650746925056,
1943214632963051603,Thu Jul 10 10:59:05 +0000 2025,0,@AmaluddinSSili1 Bikin ribet sendiri sementara rakyat semakin banyak yg percaya bahwa ijazah itu palsu,1943263704444707141,,AmaluddinSSili1,in,,0,0,0,https://x.com/undefined/status/1943263704444707141,2395238000,
1943263561611981136,Thu Jul 10 10:58:31 +0000 2025,1,Jadi ingat Kasus Ijazah Palsu - tidak berani memperlihatkan Ijazahnya yang dimiliki tetapi selalu mempublikasikan bahwa Ijazah miliknya Asli - #hening,1943263561611981136,,,in,,0,0,1,https://x.com/undefined/status/1943263561611981136,780554097388687360,
1942907279076212758,Thu Jul 10 10:51:24 +0000 2025,0,@rmol_id Jokowi adalah pecundang yang menipu 250 juta rakyat Indonesia dengan mendapatkan fasilitas VVIP selama 10 tahun sampai sekarang dengan menggunakan ijazah palsu lihatlah warisan Jokowi kemiskinan permanen korupsi dan pengangguran merajalela,1943261770665316370,,rmol_id,in,,0,0,0,https://x.com/undefined/status/1943261770665316370,1597067014958239744,
1943261693586620625,Thu Jul 10 10:51:06 +0000 2025,0,Pengamat: Semua Akan Kehabisan Akal dan Nalar Jika Terus Bela Ijazah Palsu https://t.co/9X6MlXQIHf https://t.co/2ieZZfsLda,1943261693586620625,https://pbs.twimg.com/media/GvfaNSTW8AAuMrO.jpg,,in,,0,0,0,https://x.com/undefined/status/1943261693586620625,1903877315261784064,
1943161859064107116,Thu Jul 10 10:50:58 +0000 2025,2,@PngAdilnR4kyt Gas pol ijazah jokowi sampai hari kiamat 280 juta rakyat mendukungmu wahai tokoh sang pencerah.ingat kepolisian milik jokowi .bukan milik rakyat280 juta .ini fakta nyata,1943261661319598100,,PngAdilnR4kyt,in,,0,0,1,https://x.com/undefined/status/1943261661319598100,1885190218791477251,
1943241283612344579,Thu Jul 10 10:50:46 +0000 2025,0,@democrazymedia Bukan hanya mobil gaib ESEMKA tapi juga ijazah gaib. Siapa yang percaya?,1943261609725477351,,democrazymedia,in,,0,0,0,https://x.com/undefined/status/1943261609725477351,1443020770813173760,
1943209978669732065,Thu Jul 10 10:50:31 +0000 2025,0,@msaid_didu Pengacara apaan ijazah asli jokowi diperlihatkan..,1943261547943305281,,msaid_didu,in,,0,0,0,https://x.com/undefined/status/1943261547943305281,1774334070287437824,
1943261521582199011,Thu Jul 10 10:50:25 +0000 2025,1,-ness ada yg tau gak foto ijazah itu ada print out nya ga? atau cuma upload di sistem aja. kalo misalkan ada ukuran berapa? terus jumlah nya berapa? makasi,1943261521582199011,,,in,,0,2,0,https://x.com/undefined/status/1943261521582199011,2642629536,
1942862300597346436,Thu Jul 10 10:49:18 +0000 2025,0,@Kingcube12 @hiromi_setoo Justru postingan itu nyindir org2 yg mmprmslhkan ijazah jkw. Masak gk paham sih ? Nanti muncul lagi 'boleh mandi asal nunjukin ijazah jkw' . Gk kerasa ya sindiran itu ?,1943261240815685744,,Kingcube12,in,,0,1,0,https://x.com/undefined/status/1943261240815685744,1772137179772583937,
1943207840438518065,Thu Jul 10 10:49:07 +0000 2025,1,@DarsAlexandra1 Harusnya tuduhan gak punya ijazah ! Malah bener kali ya !?,1943261193579434446,,DarsAlexandra1,in,,0,0,0,https://x.com/undefined/status/1943261193579434446,2996335266,
1943261065711882750,Thu Jul 10 10:48:36 +0000 2025,0,WALAU lambat tetapi semakin mendekati terbongkarnya kepalsuan ijazah Mukidi... Halo para termul salam pramuka... Tok detok tok detok adili Mukidi sekarang jugaaa...! https://t.co/z52riCtPcH,1943261065711882750,https://pbs.twimg.com/media/GvfZoyCbMAAPruW.jpg,,in,,0,0,0,https://x.com/undefined/status/1943261065711882750,1315880695143690240,
1943160069581164787,Thu Jul 10 10:48:31 +0000 2025,0,@PoltakSitinja18 @DokterTifa Yg brengsek itu yg pakai ijazah palsu mana ada jurusan Tekhnologi kayu di di @UGMYogyakarta,1943261044979216469,,PoltakSitinja18,in,,0,0,0,https://x.com/undefined/status/1943261044979216469,1659078974667112448,
1943260949273809066,Thu Jul 10 10:48:09 +0000 2025,0,Trus kan aku mau pra-regis ya disuruh upload ijazah. Nah itu aku upload 2 2nya atau si ijazahnya aja gausah ada nilainya?,1943260953321312343,,Morriyxy,in,,0,0,0,https://x.com/undefined/status/1943260953321312343,1408273294843731971,
1943260949273809066,Thu Jul 10 10:48:09 +0000 2025,0,Ijazah kalian ada yang sama kayak sekolah ku ga sieh? Dulu kan tampilannya ijazah di depan dan nilai di belakang. Nah sekolah ku bikinnya dijadiin 2 kertas gitu 1 ijazah 1nya lagi nilai,1943260949273809066,,,in,,0,1,0,https://x.com/undefined/status/1943260949273809066,1408273294843731971,
1943159422584524837,Thu Jul 10 10:47:51 +0000 2025,0,@ArdieSuhardi321 Kalian bagian tokoh sang pencerah .gas pol ijazah palsu jokowi sampai kiamat .280juta rakyat mendukungmu .ingat ini fakta nyata kepolisian itu milik jokowi .bukan milik rakyat 280 juta .,1943260874850103576,,ArdieSuhardi321,in,,0,0,0,https://x.com/undefined/status/1943260874850103576,1885190218791477251,
1943128894581936244,Thu Jul 10 10:47:42 +0000 2025,0,@MulkisPohan @anfarizzat Clear dan fakta kalo ijazah @jokowi itu bodong dan gk prnah kuliah,1943260837059362925,,MulkisPohan,in,,0,0,0,https://x.com/undefined/status/1943260837059362925,1865041224710905856,
1943152480759742855,Thu Jul 10 10:47:31 +0000 2025,0,@tvOneNews Lhahh..haha..kau aja gak mampu menunjukkan klo ijazah Jokowi asli.,1943260793900011911,,tvOneNews,in,,0,0,0,https://x.com/undefined/status/1943260793900011911,1383835282462576646,
