tweet_id_str,created_at,processed_text,mentions,jumlah_mention,id
1943260486067458469,Thu Jul 10 10:46:18 +0000 2025,cara buktikann benar tunjuk asli ijazah ugm jokowi klau tunjuk arti palsu acara bela nya apa memang tahu sesunggunya,@msaid_didu,1,1943260486067458469
1943260737708888545,Thu Jul 10 10:47:18 +0000 2025,fokus soal ijazah amp skripsi dulu iya bu dokterkrn mulai ungkap identitas jokowi benar seperti bukan ijazah skripsi nya palsu identitas lebih palsu jahat kelamin waspada waspada,@DokterTifa,1,1943260737708888545
1943260753810915521,Thu Jul 10 10:47:22 +0000 2025,jadi jokowi lebih baik tunjuk terong sunat apa tunjuk ijazah asli,"@evalez_fr,@keuangannews_id,@keuangan",3,1943260753810915521
1943260793900011911,Thu Jul 10 10:47:31 +0000 2025,lhahhhahakau mampu tunjuk kalau ijazah jokowi asli,@tvOneNews,1,1943260793900011911
1943260837059362925,Thu Jul 10 10:47:42 +0000 2025,clear fakta kalau ijazah bodong prnah kuliah,"@MulkisPohan,@anfarizzat,@jokowi",3,1943260837059362925
1943260874850103576,Thu Jul 10 10:47:51 +0000 2025,kalian bagi tokoh sang cerah gas pol ijazah palsu jokowi kiamat juta rakyat dukung ingat fakta nyata polisi milik jokowi bukan milik rakyat juta,@ArdieSuhardi321,1,1943260874850103576
1943261044979216469,Thu Jul 10 10:48:31 +0000 2025,brengsek pakai ijazah palsu mana jurus tekhnologi kayu,"@PoltakSitinja18,@DokterTifa,@UGMYogyakarta",3,1943261044979216469
1943261193579434446,Thu Jul 10 10:49:07 +0000 2025,harus tuduh punya ijazah bahkan benar kali iya,@DarsAlexandra1,1,1943261193579434446
1943261240815685744,Thu Jul 10 10:49:18 +0000 2025,justru postingan nyindir orang mmprmslhkan ijazah jkw masak paham sih muncul mandi asal nunjukin ijazah jkw rasa iya sindir,"@Kingcube12,@hiromi_setoo",2,1943261240815685744
1943261547943305281,Thu Jul 10 10:50:31 +0000 2025,acara apa ijazah asli jokowi lihat,@msaid_didu,1,1943261547943305281
1943261609725477351,Thu Jul 10 10:50:46 +0000 2025,bukan mobil gaib esemka ijazah gaib siapa percaya,@democrazymedia,1,1943261609725477351
1943261661319598100,Thu Jul 10 10:50:58 +0000 2025,gas pol ijazah jokowi hari kiamat juta rakyat dukung wahai tokoh sang pencerahingat polisi milik jokowi bukan milik rakyat juta fakta nyata,@PngAdilnR4kyt,1,1943261661319598100
1943261770665316370,Thu Jul 10 10:51:24 +0000 2025,jokowi cundang tipu juta rakyat indonesia dapat fasilitas vvip lama 2024 sekarang guna ijazah palsu lihat waris jokowi miskin permanen korupsi anggur rajalela,@rmol_id,1,1943261770665316370
1943263704444707141,Thu Jul 10 10:59:05 +0000 2025,bikin ribet sendiri rakyat makin banyak percaya ijazah palsu,@AmaluddinSSili1,1,1943263704444707141
1943263740398276731,Thu Jul 10 10:59:14 +0000 2025,segera tuntas perkara ijazah tuduh palsu,@tham878,1,1943263740398276731
1943263877799776659,Thu Jul 10 10:59:47 +0000 2025,balik orang jahat palsu ijazah bohong jadi pimpin,@yaniarsim,1,1943263877799776659
1943264258239905861,Thu Jul 10 11:01:17 +0000 2025,kadang masalah ijazah jokowi ajar tolol idiot tahu mahal jugasama ajar biar paham ilmu dunia jelas sekali bacaijazah asli palsuitu barang lihat masalah cuma satu soal malu tahu,"@MariaAlkaff_,@EmbunFajar90",2,1943264258239905861
1943264375688826892,Thu Jul 10 11:01:45 +0000 2025,gas pol ijazah palsu jokowi hari kiamat rakyat juta dukung wahai tokoh sang cerah ingat fakta nyata polisi milik jokowi bukan milik rakyat juta salam pramuka prok prok prok,@AiraNtieReal,1,1943264375688826892
1943264749384536463,Thu Jul 10 11:03:15 +0000 2025,buset tinggal unjukin ijazah asli gampang bangettt aku kalau suruh unjukin ijazah fe unpad ku banget bangga bahkan cuma ibu rumahtgga tanya,@democrazymedia,1,1943264749384536463
1943264835296428261,Thu Jul 10 11:03:35 +0000 2025,janganterus muncul ijazah asli muncul muka,@anfarizzat,1,1943264835296428261
1943264912362672483,Thu Jul 10 11:03:53 +0000 2025,serah cecunguk cecunguk jokowi sudah kibar bendera putih aku ijazah sebut palsu,@geloraco,1,1943264912362672483
1943264960865542226,Thu Jul 10 11:04:05 +0000 2025,kompolnas ungkap apa jadi gelar perkara khusus ijazah lalu,@YouTube,1,1943264960865542226
1943265251606380932,Thu Jul 10 11:05:14 +0000 2025,kayak beres urus ijazah,@WatchmenID,1,1943265251606380932
1943265496939532514,Thu Jul 10 11:06:13 +0000 2025,lihat poto dengar ketut cuma suara bau ijazah kata asli,@Muslim_AntiPKI9,1,1943265496939532514
1943267391124967499,Thu Jul 10 11:13:44 +0000 2025,ijazah asli mana kontol,@tvOneNews,1,1943267391124967499
1943267468518310305,Thu Jul 10 11:14:03 +0000 2025,tv berita lanjut berita ijazah hadehh,@kailovies,1,1943267468518310305
1943267842528535015,Thu Jul 10 11:15:32 +0000 2025,coba tisik ijazah asli mungkin hilang baca situasi hingga larut analis lama jadi ijazah buat pasar pramuka bukan asli,"@kusuma12197,@SianiparRismon",2,1943267842528535015
1943267990201422089,Thu Jul 10 11:16:07 +0000 2025,bukti mula cukup mulai skripsi pak kasmojeo catut dosen bimbing nyata mem bantah kalau memang punya asli ijazah pegang milik orang minta bukti kiamat kurang hari bakal,@DedynurPalakka,1,1943267990201422089
1943268011118596113,Thu Jul 10 11:16:12 +0000 2025,lebih baik bawa ijazah deh kalau kamu tentu pakai foto minta sekali versi foto nyaa,@snaccysan,1,1943268011118596113
1943268127594152172,Thu Jul 10 11:16:40 +0000 2025,acara joko widodo sportif jangan asal bunyi bukti tuduh pengadilan serah ijazah asli joko widodo periksa lembaga independen,@OposisiCerdas,1,1943268127594152172
1943268400207425941,Thu Jul 10 11:17:45 +0000 2025,termul bilang apa penting nunjukin ijazah lha kalau punya ijazah asli apa susah nunjukin berani nunjukin apa nya,@arifbalikpapan1,1,1943268400207425941
1943268403319566339,Thu Jul 10 11:17:46 +0000 2025,memang anak perlu sekolah tinggal beli ijazah,"@brigitta_hadid,@great_fleet",2,1943268403319566339
1943268585595637914,Thu Jul 10 11:18:29 +0000 2025,bukti asli cuma lewat narasi bukan dng lihat ijazah nya kata asli,@RagilSemar,1,1943268585595637914
1943268612468543565,Thu Jul 10 11:18:36 +0000 2025,bukti apa coba ijsahkan lama mau mnunjukan makanya roy suryo cs gentayang ksana ksini pasti semua semua trjawab kalau ijasah asli palsu jokowi punya ijazah alibi jokowi mnunjuknya jokowi ko mampus,"@ca321abbd90a434,@arifbalikpapan1",2,1943268612468543565
1943268840332534119,Thu Jul 10 11:19:30 +0000 2025,ribet timbang nunjukin ijazah nya,@arifbalikpapan1,1,1943268840332534119
1943268869558374445,Thu Jul 10 11:19:37 +0000 2025,pn solo kabul eksepsi jokowi gugatan layang tipu ugm soal ijazah jokowi gugur lalu,@tribunnews,1,1943268869558374445
1943268941696242096,Thu Jul 10 11:19:54 +0000 2025,dapat isu sperti raja ampat gibran menteri mafia pik lain msih kalah ijazah palsu jokowi jokowi main villain jadi perlu serang terus,@bangherwin,1,1943268941696242096
1943269323776381266,Thu Jul 10 11:21:25 +0000 2025,apa mau ditunjukin memang punya ijazah awokawokawok sudaah beluuum,@arifbalikpapan1,1,1943269323776381266
1943269405833728084,Thu Jul 10 11:21:45 +0000 2025,lanjut pak ijazah asli serah polisi teliti ahli independen,"@Alfakir2770,@OposisiCerdas",2,1943269405833728084
1943269422115779036,Thu Jul 10 11:21:49 +0000 2025,polisi mustinya sadar warga negara tanya ijazah jokowi asli palsu 2024 jokowi biaya uang pajak kelola anggar ribu trilyun iya wajar kan iya tinggal tunjukin kalau punya jokowi orang jaja topeng set keliling,@mulanbilqis,1,1943269422115779036
1943269575694651633,Thu Jul 10 11:22:25 +0000 2025,uu baru hakim larang tunjuk ijazah asli jokowi fisik kalau ijazah,@jackcfrost,1,1943269575694651633
1943269604517925125,Thu Jul 10 11:22:32 +0000 2025,ditunjukin ijazah wong palsu,@abu_waras,1,1943269604517925125
1943269676014014500,Thu Jul 10 11:22:49 +0000 2025,mjb kak beneran yaa kejar paket c walaupun ijazah,"@masagus56557279,@Hayacbusa",2,1943269676014014500
1943269896764146045,Thu Jul 10 11:23:42 +0000 2025,aku semua nyamain ijazah akhir tertawa,@anoyweirdie,1,1943269896764146045
1943270418317492681,Thu Jul 10 11:25:46 +0000 2025,apa beda ijazahnikak periksa memang wujud ghoib bahkan kalau setan tanya tunjuk saking ghoibnya,@DS_yantie,1,1943270418317492681
1943270780940489175,Thu Jul 10 11:27:13 +0000 2025,acara bodoh kamu tunjukkin dulu ijazah asli baru kamu klaim roy cs gagal kalau ngelawak lucu iya,@msaid_didu,1,1943270780940489175
1943270783553540336,Thu Jul 10 11:27:13 +0000 2025,kasihan iya banyak rakyat bodoh percaya ijazah palsu jokowihanya mulut rismon roysuryo,@04_zainal,1,1943270783553540336
1943270842928107598,Thu Jul 10 11:27:27 +0000 2025,yaquin haquol yaquin polisi repablik of indonesia benar percaya kalau ijazah palsu beban jasa jokowi sangat besar jadi kasus mudah buat ribet tele tele iya,"@jokowi,@DivHumas_Polri,@prabowo,@SBYudhoyono,@ListyoSigitP",5,1943270842928107598
1943271147107201267,Thu Jul 10 11:28:40 +0000 2025,konteks komentar atas sarjana manfaat ijazah pintar dapat hasil layak sesuai didik lalu sedang apa sekolah sd kuliah kalau ujung penting kerja kasihan orang tua keluarin biaya,"@ysfwifee,@Mdy_Asmara1701",2,1943271147107201267
1943271172973695139,Thu Jul 10 11:28:46 +0000 2025,ijazah diri sendiri kelen anggap nabi,@DedynurPalakka,1,1943271172973695139
1943271514842735032,Thu Jul 10 11:30:08 +0000 2025,gugur gugatan ijazah jokowi lalu,@tribunnews,1,1943271514842735032
1943271757714239750,Thu Jul 10 11:31:05 +0000 2025,sih rawat ibu yaaah walaupun tahan ijazah,@worksfess,1,1943271757714239750
1943271855789613232,Thu Jul 10 11:31:29 +0000 2025,kasus ijazah jokowi sbtlnya rumit rumit jokowi,@tvOneNews,1,1943271855789613232
1943271953068101640,Thu Jul 10 11:31:52 +0000 2025,cuma tinggal nunjukin ijazah asli ngejelimet woyyy,@anfarizzat,1,1943271953068101640
1943272041249149419,Thu Jul 10 11:32:13 +0000 2025,sedih banget kerja ijazah tahan,@hey_kama,1,1943272041249149419
1943272261768876452,Thu Jul 10 11:33:06 +0000 2025,susah lawan orang kaya aman ijazah palsu konon rela keluar triliun jabat anak aman diri keluarga geng solo,@MayaA62580468,1,1943272261768876452
1943272275333255193,Thu Jul 10 11:33:09 +0000 2025,bahkan mirip foto ijazah,"@yaniarsim,@jokowi",2,1943272275333255193
1943272295163953293,Thu Jul 10 11:33:14 +0000 2025,terlalu tele akibat jujuradil amanah tinggal lihat ijazah asli urus kelar alias rumit,@tvOneNews,1,1943272295163953293
1943274630866964551,Thu Jul 10 11:42:30 +0000 2025,kalau bilang asli seperti orang pernah kuliah guru tinggi konvensional sarjana percaya kalau jokowi punya ijazah asli ijazah jokowi mahal meski legal butuh bayar acara buzer bocah nekat geng sop lain,@CNNIndonesia,1,1943274630866964551
1943274788044312722,Thu Jul 10 11:43:08 +0000 2025,full ito sumardi serang roy suryo teliti mana ijazah a lalu,@YouTube,1,1943274788044312722
1943274897884746085,Thu Jul 10 11:43:34 +0000 2025,ijazah paiman apa selidik,@alisyarief,1,1943274897884746085
1943274998321549640,Thu Jul 10 11:43:58 +0000 2025,kalau soal iman percaya allah swtklo soal ijazah jokowi lain percaya roy suryo kawan,@geloraco,1,1943274998321549640
1943275002146754636,Thu Jul 10 11:43:59 +0000 2025,cuma indonesia lho ijazah palsu makan korban,@alisyarief,1,1943275002146754636
1943275036372078615,Thu Jul 10 11:44:07 +0000 2025,ijazah asli pernah tunjuk beliau memang ngk punya ijzah asli bicara fakta kader psi dusta,"@DedynurPalakka,@Ahmad692x,@jokowi",3,1943275036372078615
1943275041933922461,Thu Jul 10 11:44:08 +0000 2025,apa mau tunjuk memang punya ijazah asli koplaaaak,"@keuangannews_id,@keuangan",2,1943275041933922461
1943275181507776867,Thu Jul 10 11:44:42 +0000 2025,semuarakyat warass hati tauklo ijazahbangkee anjingg jokowipalsu,@tvOneNews,1,1943275181507776867
1943275217155137913,Thu Jul 10 11:44:50 +0000 2025,buat sen ijazah iya,"@mahendrop,@Goo9le_Fiv3",2,1943275217155137913
1943275257852240178,Thu Jul 10 11:45:00 +0000 2025,komisi polisi nasional kompolnas minta bareskrim polri segera umum hasil gelar perkara khusus kasus duga ijazah palsu presiden ri mewantiwanti harap simpul jangan terlalu lama umum satu proses,@jokowi,1,1943275257852240178
1943275444633244081,Thu Jul 10 11:45:44 +0000 2025,jokowi menang gugatan ijazah palsu gugur hakim pn surakarta nyata lalu,@YouTube,1,1943275444633244081
1943275470927335833,Thu Jul 10 11:45:51 +0000 2025,ijazah ghoib pakai sajen dulu,"@Ronnie_Rusli,@keuangannews_id,@keuangan",3,1943275470927335833
1943275765367476497,Thu Jul 10 11:47:01 +0000 2025,nomor ijazah yakin masa cuma,@Gendoet3G,1,1943275765367476497
1943276253534179391,Thu Jul 10 11:48:57 +0000 2025,ijazah nya ghoib,@CNNIndonesia,1,1943276253534179391
1943276294298571031,Thu Jul 10 11:49:07 +0000 2025,termul ilmu pernah lihat ijazah asli si yakin ijazah asli ilmu punya lihat pernah kan tolol nama,"@PoltakSitinja18,@DokterTifa,@jokowi",3,1943276294298571031
1943276442357514751,Thu Jul 10 11:49:42 +0000 2025,tertawa hai si cebong termul makin panik takut ikut hukum modyar bareng jokowi ijazah palsu mampuz kamu bong,"@Wonky_Togallo,@tempodotco,@fufufafagila,@damaz_james,@Wonky_Togallo",5,1943276442357514751
1943276517892690331,Thu Jul 10 11:50:00 +0000 2025,tertawa hai si cebong termul makin panik takut ikut hukum modyar bareng jokowi ijazah palsu mampuz kamu bong,"@Wonky_Togallo,@Bambangmulyonoo,@feroferraferri,@KRMTRoySuryo2,@damaz_james,@Wonky_Togallo",6,1943276517892690331
1943276547223253394,Thu Jul 10 11:50:07 +0000 2025,tertawa hai si cebong termul makin panik takut ikut hukum modyar bareng jokowi ijazah palsu mampuz kamu bong,"@Wonky_Togallo,@ArtaN7707,@ganjarpranowo,@damaz_james,@fufufafagila,@Wonky_Togallo",6,1943276547223253394
1943276574352248878,Thu Jul 10 11:50:14 +0000 2025,tertawa hai si cebong termul makin panik takut ikut hukum modyar bareng jokowi ijazah palsu mampuz kamu bong,"@Wonky_Togallo,@demokrasi_ruwet,@Bams_4GP,@aniesbaswedan,@damaz_james,@Wonky_Togallo",6,1943276574352248878
1943276593163702668,Thu Jul 10 11:50:18 +0000 2025,tertawa hai si cebong termul makin panik takut ikut hukum modyar bareng jokowi ijazah palsu mampuz kamu bong,"@Wonky_Togallo,@DermagaGarely,@Bams_4GP,@aniesbaswedan,@NasDem,@damaz_james,@Wonky_Togallo",7,1943276593163702668
1943276613090832678,Thu Jul 10 11:50:23 +0000 2025,tertawa hai si cebong termul makin panik takut ikut hukum modyar bareng jokowi ijazah palsu mampuz kamu bong,"@Wonky_Togallo,@Bams_4GP,@Opposite6888,@aniesbaswedan,@NasDem,@damaz_james,@Wonky_Togallo",7,1943276613090832678
1943276630895693984,Thu Jul 10 11:50:27 +0000 2025,tertawa hai si cebong termul makin panik takut ikut hukum modyar bareng jokowi ijazah palsu mampuz kamu bong,"@Wonky_Togallo,@MasBRO_back,@rockygerung,@faizalassegaf,@damaz_james,@Wonky_Togallo",6,1943276630895693984
1943276648406880567,Thu Jul 10 11:50:31 +0000 2025,tertawa hai si cebong termul makin panik takut ikut hukum modyar bareng jokowi ijazah palsu mampuz kamu bong,"@Wonky_Togallo,@Loveinloveyz,@JamalBoegis,@damaz_james,@Wonky_Togallo",5,1943276648406880567
1943276670380839295,Thu Jul 10 11:50:37 +0000 2025,tertawa hai si cebong termul makin panik takut ikut hukum modyar bareng jokowi ijazah palsu mampuz kamu bong,"@Wonky_Togallo,@HariDarson10554,@Suchie_22,@JamalBoegis,@KAMID82650678,@damaz_james,@Wonky_Togallo",7,1943276670380839295
1943276690886758572,Thu Jul 10 11:50:42 +0000 2025,tertawa hai si cebong termul makin panik takut ikut hukum modyar bareng jokowi ijazah palsu mampuz kamu bong,"@Wonky_Togallo,@olink1978,@JamalBoegis,@damaz_james,@Wonky_Togallo",5,1943276690886758572
1943276710373528044,Thu Jul 10 11:50:46 +0000 2025,tertawa hai si cebong termul makin panik takut ikut hukum modyar bareng jokowi ijazah palsu mampuz kamu bong,"@Wonky_Togallo,@JamalBoegis,@choymarkochoy_,@damaz_james,@Wonky_Togallo",5,1943276710373528044
1943276828661289184,Thu Jul 10 11:51:14 +0000 2025,klu tuding ijazah palsu sungguh tolol pakai lawyer buzer preman tunjukin ijazah asli gugat balik baru pakai lawyer,@RagilSemar,1,1943276828661289184
1943276988485243132,Thu Jul 10 11:51:53 +0000 2025,kalau jokowi jadi presiden ijazah palsu pantas bilang indonesia banyak akademisi birokrat modal ijazah palsu wajar kalau negara rusak,@DokterTifa,1,1943276988485243132
1943277156672639270,Thu Jul 10 11:52:33 +0000 2025,bilang asli ugm sendiri bukti kalau ijazah si kurap asli justru balik roy kawan punya bukti tu ijazah palsu pilih bukti dar ucap kalau bukti palsu buanyak bngt kalau bukti asli biji cuma ucap ugm,"@masreyhaan,@kompascom",2,1943277156672639270
1943277438353756275,Thu Jul 10 11:53:40 +0000 2025,bukan kooperatif punya bukti punya ijazah aslijadi susah kooperatif,@arifbalikpapan1,1,1943277438353756275
1943277585892552774,Thu Jul 10 11:54:15 +0000 2025,jangan tanya apa jelas jokowi takut bukti kirim memang ijazah palsu kalau ijazah asli takut,@arifbalikpapan1,1,1943277585892552774
1943277611259707648,Thu Jul 10 11:54:21 +0000 2025,ijazah bukti palsu palsu rasa percaya lama tukar legalitas loyalitas ibuibu sen kiri belok kanan tahu salah tetap gas biasa,@msaid_didu,1,1943277611259707648
1943277667735998704,Thu Jul 10 11:54:34 +0000 2025,padahal jelas beberapa waktu lalu bu megawati pernah sindir polemik duga ijazah jokowi palsu buat gaduh ruang publik kalau memang betul kasih ijazah asli bukan fotongopinya,"@masreyhaan,@kompascom",2,1943277667735998704
1943277788183826443,Thu Jul 10 11:55:03 +0000 2025,bikin ribet iya si milik ijazah apa susah nya sih tinggal lihat ijazah asli langsung beres kan,"@masreyhaan,@kompascom",2,1943277788183826443
1943277801106440436,Thu Jul 10 11:55:06 +0000 2025,tunggu bain sm kuasa sekarang turun bela dipake powernya tom lembong jelas salah jaksa nuntut pokok hukum pakai jurus pokok nya nah kasus ijazah pokok asli peduli semua fakta rakyat mau diam,"@DermagaGarely,@AdamVelcro",2,1943277801106440436
1943277884405362809,Thu Jul 10 11:55:26 +0000 2025,memang mau tunjuk barang ghaib nama esemka pernah muncul ijazahjika tega hukum indonesia tegak diri depan adil adil jokowi lah jalan buka nya,"@keuangannews_id,@keuangan",2,1943277884405362809
1943277985089634336,Thu Jul 10 11:55:50 +0000 2025,memang jokonthol cuma beli ijazah ber stempel ugm buat pasar pramuka,@Ari3Ghozi,1,1943277985089634336
1943278006384103777,Thu Jul 10 11:55:55 +0000 2025,mantap pak jokowi tunjuk ijazah asli tuntut balik dong pak jokowi,@tham878,1,1943278006384103777
1943278014709797208,Thu Jul 10 11:55:57 +0000 2025,serah tunjuk asli pasti ijazah sebut palsu,"@mas_kenarok,@OposisiCerdas",2,1943278014709797208
1943278140928987283,Thu Jul 10 11:56:27 +0000 2025,mantap tertawa hai si cebong termul makin panik takut ikut hukum modyar bareng jokowi ijazah palsu mampuz kamu bong,"@AnKiiim_,@jokowi,@UGMYogyakarta,@Wonky_Togallo",4,1943278140928987283
1943278190837010848,Thu Jul 10 11:56:39 +0000 2025,ijazah jokowi mobil goib,"@keuangannews_id,@keuangan",2,1943278190837010848
1943278528138743933,Thu Jul 10 11:58:00 +0000 2025,kalau memang negara hukum takut bukti publik ijazah asli nya masyarakat jangan gadu kalau pernah bukti smpe kapan jangan kan roy suryo kawan masyarakat yakin,@detikcom,1,1943278528138743933
1943278545553494393,Thu Jul 10 11:58:04 +0000 2025,palsu ijazah kriminal wok,"@Ary_LFC,@RagilSemar",2,1943278545553494393
1943278902581039487,Thu Jul 10 11:59:29 +0000 2025,sedang apa percaya sama nunjukin ijazah asli cuma banyak bicara wkwkwk,@V3g3L,1,1943278902581039487
1943279003072176361,Thu Jul 10 11:59:53 +0000 2025,tunjuk ijazah aslinyaberes to,"@AnsarManan71,@tvOneNews",2,1943279003072176361
1943279192134820139,Thu Jul 10 12:00:38 +0000 2025,pmilik ijazah palsu kapan bui tunggu kurap hilang,@alisyarief,1,1943279192134820139
1943279244093854148,Thu Jul 10 12:00:50 +0000 2025,lahlu kmn salam 2024 tong kok tahu berita kasus lama muncul sejak mul menjabattuh bambang tri masuk bui gara ijazah palsu mental juang berani tantang kuasa bukan mental cundang kamu tidur sono biar mimpi ktemu abu janda,"@AndPaul008,@DokterTifa",2,1943279244093854148
1943279336758329374,Thu Jul 10 12:01:12 +0000 2025,jangan mau kalau nahan ijazah,@parkkk_nchimm,1,1943279336758329374
1943279347898683630,Thu Jul 10 12:01:15 +0000 2025,yakin sesal kalau ringkuk penjara apa guna serang hormat orang fitnah tuduh ijazah palsu sama sekali pernah sentuh lihat ijazah asli jokowi arti tuduh hayalan semata,@bengkeldodo,1,1943279347898683630
1943279448138141759,Thu Jul 10 12:01:39 +0000 2025,kalau tempat mpls jadi syarat wajib lulus kalau ikut ijazah tahan kata,@fathurrayyannn,1,1943279448138141759
1943279517621195060,Thu Jul 10 12:01:56 +0000 2025,ijazah broo,@lushiooooo,1,1943279517621195060
1943279594620244184,Thu Jul 10 12:02:14 +0000 2025,maju terus pantang mundur bukti ijazah palsu jokowi pintu masuk ungkap semua jahat jokowi kroni sedang langsung kalau halang seluruh rakyat indonesia gerak sama,@DokterTifa,1,1943279594620244184
1943280115460509955,Thu Jul 10 12:04:18 +0000 2025,astaga sumpah apa sih susah beri lihat ijazah,@geloraco,1,1943280115460509955
1943280149920698481,Thu Jul 10 12:04:26 +0000 2025,go block si jokowi ijazah palsu kan komennya jelas dong,"@kangngabei,@AnKiiim_,@jokowi,@UGMYogyakarta",4,1943280149920698481
1943280237393154457,Thu Jul 10 12:04:47 +0000 2025,perlu metode ilmiah cukup hati nurani ijazah jokowi palsu,@DokterTifa,1,1943280237393154457
1943280327197401535,Thu Jul 10 12:05:09 +0000 2025,putus sela bunyi pn solo wenang adil perkara ijazah palsu mukidi nomor terus,@CarolineSarah5,1,1943280327197401535
1943280442813428117,Thu Jul 10 12:05:36 +0000 2025,padahal jelas soal palsu ijazah laku mantan jabat publik anggap remeh om jelas om dar fakta berita pernah jadi palsu ijazah kena tuntut sanksi pidana,"@asun_damai,@masreyhaan,@kompascom,@masreyhaan,@asun_damai",5,1943280442813428117
1943280589806932099,Thu Jul 10 12:06:11 +0000 2025,beberapa hari berita kait ijazah jokowi hadir narasumber profesional jokowi statement sampai narasumber sebut tampak polri siap skenario tentu,"@tvOneNews,@DokterTifa,@SianiparRismon,@KRMT_RoySuryo,@CAMERALIVE6849",5,1943280589806932099
1943280603266453980,Thu Jul 10 12:06:14 +0000 2025,orang bodoh atur bilang ributin ijazah jkw kan rugiin negara,@Gank_Of_Petojo,1,1943280603266453980
1943280646685962328,Thu Jul 10 12:06:25 +0000 2025,orang bicara duga guna ijazah bodong,@patillele4364,1,1943280646685962328
1943280892853850112,Thu Jul 10 12:07:23 +0000 2025,justru masalah besar negeri sumber awal si milik ijazah palsu,"@masreyhaan,@kompascom",2,1943280892853850112
1943280973531259109,Thu Jul 10 12:07:43 +0000 2025,kalau jadi bongkar semua jabat pernah bikin ijazah palsu enak dikorbanin memang domba,@alisyarief,1,1943280973531259109
1943281021157581119,Thu Jul 10 12:07:54 +0000 2025,gelar perkara bukti fisik ijazah asli sebut kredibel mungkin kira kompolnas seluruh rakyat anggap paranormal semuaatau paling rakyat anggap punya ilmu menerawangshg percaya ijazah asli nyata ada ndasmu,@detikcom,1,1943281021157581119
1943281295309865118,Thu Jul 10 12:08:59 +0000 2025,gelar apa wong ijazah asliya,@taufik_q,1,1943281295309865118
1943285583541109197,Thu Jul 10 12:26:02 +0000 2025,bukti nyata asli sama pihak keluar ijazahapelo,@_riverheaven,1,1943285583541109197
1943285649869803721,Thu Jul 10 12:26:18 +0000 2025,ijazah palsu bagai cara buat kelit wasuuuuuu,@mulanbilqis,1,1943285649869803721
1943285843231412425,Thu Jul 10 12:27:04 +0000 2025,prabowo diam serang ijazah palsu makzul gibran,@geloraco,1,1943285843231412425
1943285864508817760,Thu Jul 10 12:27:09 +0000 2025,iya mungkin jokowi mau tunjuk ijazah asli wong memang punya ijazah,@CNNIndonesia,1,1943285864508817760
1943285989805560238,Thu Jul 10 12:27:39 +0000 2025,alumni ugm desak jokowi lihat ijazah asli muka umum jangan dusta kagama,@PutunMy,1,1943285989805560238
1943286175097135127,Thu Jul 10 12:28:23 +0000 2025,ijazah asli sikeras bilang yakin hukum pihak pada kalau ijazah asli buka publik soal bukti palsu banyak sekali libat nasib putra mahkota ancam,@msaid_didu,1,1943286175097135127
1943286259872325991,Thu Jul 10 12:28:43 +0000 2025,buat apa daftar sekolah pakai ijazah bawa surat terang polisi kalau punya ijazah asli,@Sandika_Noor,1,1943286259872325991
1943286303618908554,Thu Jul 10 12:28:53 +0000 2025,bikin rumit ruwet iya parcok coba sita dokumen ijazah si jokowi kelar semua bukan keras kepala beri bukti photo copy,@tvOneNews,1,1943286303618908554
1943286467763278071,Thu Jul 10 12:29:33 +0000 2025,mudah pak punya ijazah asli lihat perlu orang penjara obama tuduh lahir amerika release akta lahir beres indonesia tuduh punya ijazah palsu lapor sana sini penjara,"@tvOneNews,@jokowi",2,1943286467763278071
1943286619005706292,Thu Jul 10 12:30:09 +0000 2025,iya bagaimana mau ban tim kuasa hukum jkw pernah lihat ijazah kata asli lihat sama ijazah fotocopyan bareskrim edar media ijazah palsu ugm,@bjopass17,1,1943286619005706292
1943286716867186932,Thu Jul 10 12:30:32 +0000 2025,seta ikut paket c asal kamu ngk kuliah alias semigap soal beberapa syarat masuk paket c aku liat cuma akta kakak ijazah didik akhir smp uang minimal umur kayak correct me if i m wrong,@heaveniiesky,1,1943286716867186932
1943287022556451142,Thu Jul 10 12:31:45 +0000 2025,polisi memang berat belah beber analisa simpul ijazah jokowi palsu kubu jokowi tunjuk ijazah apa milik jokowi fakta dipungkiri cc kapolri,"@tvOneNews,@Divpropam,@KRMTRoySuryo2,@ListyoSigitP,@alisyarief",5,1943287022556451142
1943287238126653553,Thu Jul 10 12:32:36 +0000 2025,kasus mbg didik gaji guru korupsi tarif trump dunia ambang iii lebih cocok bahas diskusi solusi sekarang semua energi tumpah ruah buat ngurusin ijazah orang ayo sedang apa,"@mukhtizarr,@kompascom",2,1943287238126653553
1943287253142507949,Thu Jul 10 12:32:40 +0000 2025,kira bakal masuk siapa coba punya ijazah palsu tuntut,@Minnie_imut,1,1943287253142507949
1943287575764177001,Thu Jul 10 12:33:57 +0000 2025,sagsi sm gelary paiman jangan jangan nyetak sendiri ijazahy,@alisyarief,1,1943287575764177001
1943287673143374305,Thu Jul 10 12:34:20 +0000 2025,upload ijazah nyebut asli bukan kamu iya babi arti upload,@DianSandiU,1,1943287673143374305
1943287842823647525,Thu Jul 10 12:35:00 +0000 2025,paiman berani nya copot kamu bongkar masalah ijazah sama sama jadi sapu,@alisyarief,1,1943287842823647525
1943287920896381308,Thu Jul 10 12:35:19 +0000 2025,kalau ijazah benar ijazah jokowi dekeluarkan universtas pojok pasar pramuka uppp,"@AskPerplexity,@bhar13f,@grok",3,1943287920896381308
